country,year,female_lfp,fertility,gdppc
"Congo, Dem. Rep.",1998,70.3000030517578,7.099,319.658043213537
"Congo, Rep.",1998,64,5.116,2464.72738771001
Costa Rica,1998,39.4000015258789,2.557,6020.7681682435
Cote d'Ivoire,1998,48.4000015258789,6.008,1424.73681542033
Croatia,1998,45.4000015258789,1.45,10113.7993058632
Cuba,1998,37.5999984741211,1.638,3118.63790179562
Cyprus,1998,43.5,1.86,25192.4332565688
Czech Republic,1998,51.9000015258789,1.16,13904.8888286021
Denmark,1998,59.4000015258789,1.72,52686.0268075318
Djibouti,1998,30.6000003814697,4.772,1074.32741175868
Dominican Republic,1998,45.7000007629395,2.966,3572.30792174034
Ecuador,1998,47.2999992370605,3.157,3966.17283713193
"Egypt, Arab Rep.",1998,18.5,3.367,1850.43724814207
El Salvador,1998,44.7999992370605,3.128,2931.91907098557
Equatorial Guinea,1998,80.3000030517578,5.847,4569.4978889558
Eritrea,1998,72.6999969482422,5.549,599.892196492934
Estonia,1998,52.9000015258789,1.28,9293.63205949374
Ethiopia,1998,71.5,6.769,186.919195814249
Fiji,1998,38.7999992370605,3.171,3141.88149047279
Finland,1998,54.9000015258789,1.7,36827.0404820568
France,1998,48,1.78,36298.0945630826
Gabon,1998,54.7999992370605,4.716,11906.5692224452
"Gambia, The",1998,70.8000030517578,5.97,502.259775410776
Georgia,1998,58,1.692,1352.2145553073
Germany,1998,48.9000015258789,1.36,36260.8332390783
Ghana,1998,72.0999984741211,4.792,943.565928899088
Greece,1998,39.5999984741211,1.26,21904.0428469228
Guatemala,1998,41.5999984741211,4.648,2484.0084199358
Guinea,1998,63.2999992370605,6.211,404.648422620732
Guinea-Bissau,1998,63.2999992370605,6.007,491.806167206769
Guyana,1998,38.9000015258789,3.101,2354.34792402109
Haiti,1998,57,4.547,766.317130660616
Honduras,1998,42.4000015258789,4.272,1690.22033122507
"Hong Kong SAR, China",1998,48.2000007629395,1.017,21241.5142652937
Hungary,1998,40.0999984741211,1.32,9655.28010386894
Iceland,1998,70.1999969482422,2.05,33887.1082191509
India,1998,34.5,3.446,706.42715107595
Indonesia,1998,49.7000007629395,2.534,2083.85011894589
"Iran, Islamic Rep.",1998,12.1999998092651,2.533,4104.75395728662
Iraq,1998,12.1999998092651,5.107,3837.99668999907
Ireland,1998,44,1.94,36495.4774764842
Israel,1998,46.2000007629395,2.98,25187.9963786164
Italy,1998,34.4000015258789,1.21,34374.028225957
Jamaica,1998,60.7999992370605,2.666,4734.96604832762
Japan,1998,50.2000007629395,1.384,41277.0657205406
Jordan,1998,12.3999996185303,4.272,2877.25061667815
Kazakhstan,1998,64,1.8,3933.557767636
Kenya,1998,64.5,5.059,861.034346806256
"Korea, Rep.",1998,47.4000015258789,1.448,12729.2848699152
Kuwait,1998,43.2000007629395,2.893,40417.5196048325
Kyrgyz Republic,1998,57,2.7,614.989848634769
Lao PDR,1998,79.3000030517578,4.712,610.893691412992
Latvia,1998,51.5,1.09,6290.88565196611
Lebanon,1998,18.8999996185303,2.39,6949.21379732923
Lesotho,1998,68.4000015258789,4.302,858.136180216536
Liberia,1998,58.0999984741211,6.008,282.653569249364
Libya,1998,25.2000007629395,3.164,NA
Lithuania,1998,53.4000015258789,1.46,6661.75930569169
Luxembourg,1998,37.7999992370605,1.68,78211.0067566198
"Macao SAR, China",1998,55.4000015258789,1.057,19880.08689349
"Macedonia, FYR",1998,41.5,1.812,3242.17356876713
Madagascar,1998,84.0999984741211,5.749,418.190402719039
Malawi,1998,76.0999984741211,6.36,395.675404385569
Malaysia,1998,42.2999992370605,3.085,6291.34174567193
Maldives,1998,33.5999984741211,3.399,NA
Mali,1998,36.5999984741211,6.95,550.273214825667
Malta,1998,29.2999992370605,1.88,16918.2638362724
Mauritania,1998,22,5.524,986.911811793963
Mauritius,1998,40.0999984741211,1.97,5083.4233395111
Mexico,1998,39.5999984741211,2.857,8178.38916998211
Moldova,1998,57.2000007629395,1.623,977.824995511346
Mongolia,1998,55.5,2.312,1562.48188946647
Montenegro,1998,43.2999992370605,1.906,5112.44235485449
Morocco,1998,29.6000003814697,2.902,1954.38251805176
Mozambique,1998,87.3000030517578,5.853,244.137257743902
Myanmar,1998,73.0999984741211,2.94,272.344697091307
Namibia,1998,48.2000007629395,4.229,3675.15587479509
Nepal,1998,81.3000030517578,4.33,429.875995043362
Netherlands,1998,50.7000007629395,1.63,42717.0561960705
New Zealand,1998,56.2000007629395,1.89,27607.0737376845
Nicaragua,1998,36.2000007629395,3.331,1218.73578298224
Niger,1998,35,7.746,357.614213788347
Nigeria,1998,43.5,6.159,1273.45466680429
Norway,1998,59.7000007629395,1.81,78673.5233815679
Oman,1998,21.3999996185303,4.298,18106.1901757713
Pakistan,1998,15.1999998092651,4.892,823.935641095926
Panama,1998,44.7000007629395,2.778,5306.57591900388
Papua New Guinea,1998,70.3000030517578,4.604,1290.21812009518
Paraguay,1998,48.2000007629395,3.798,2911.63541640418
Peru,1998,58.2000007629395,3.064,3265.76459590851
Philippines,1998,49.7000007629395,3.888,1559.99176943747
Poland,1998,49.5,1.44,7711.10920525608
Portugal,1998,51.5999984741211,1.47,20208.4868003498
Puerto Rico,1998,34.7000007629395,1.9,24243.4257457731
Qatar,1998,38.5999984741211,3.41,NA
Romania,1998,58.9000015258789,1.32,4791.46273485541
Russian Federation,1998,50,1.24,5505.62779004877
Rwanda,1998,85.9000015258789,5.829,325.445201791439
Samoa,1998,34.5,4.587,2610.66808468676
Sao Tome and Principe,1998,38.5,5.384,NA
Saudi Arabia,1998,16.2999992370605,4.388,15165.3633345587
Senegal,1998,63.7999992370605,5.731,839.157358589135
Serbia,1998,44.7999992370605,NA,3573.08856660866
Sierra Leone,1998,65.5,6.391,341.975704571946
Singapore,1998,50.2999992370605,1.494,29641.2258279364
Slovak Republic,1998,51.5,1.37,10191.7120281188
Slovenia,1998,53.0999984741211,1.23,16999.8691858236
Solomon Islands,1998,52.9000015258789,4.872,1528.64186229166
South Africa,1998,47.7000007629395,2.937,5973.27170758303
Spain,1998,38.5999984741211,1.16,26307.1298104489
Sri Lanka,1998,41.5999984741211,2.242,1682.42933934163
St. Lucia,1998,60.7000007629395,2.528,6322.26341304499
St. Vincent and the Grenadines,1998,49.0999984741211,2.509,4547.11547602669
Sudan,1998,28.8999996185303,5.596,944.852325229437
Suriname,1998,35.2000007629395,2.896,5780.07672401922
Swaziland,1998,42.5999984741211,4.432,2952.69067412257
Sweden,1998,57,1.5,40921.2896680489
Switzerland,1998,58,1.47,64350.229256209
Tajikistan,1998,58.2999992370605,4.214,380.752868737698
Tanzania,1998,87.0999984741211,5.741,477.809814335025
Thailand,1998,65.9000015258789,1.742,3254.06208529783
Timor-Leste,1998,39.2000007629395,6.986,NA
Togo,1998,74.4000015258789,5.52,545.047313129154
Tonga,1998,47.9000015258789,4.3,3086.41176846241
Trinidad and Tobago,1998,46.7999992370605,1.801,8453.01078955568
Tunisia,1998,23.7000007629395,2.23,2811.71659037887
Turkey,1998,29.1000003814697,2.581,7902.13519752635
Turkmenistan,1998,47.5999984741211,3.021,1991.21947460393
Uganda,1998,81.1999969482422,6.937,398.041708660999
Ukraine,1998,53,1.207,1686.94178709922
United Arab Emirates,1998,32.9000015258789,2.902,62728.8946397678
United Kingdom,1998,53.2000007629395,1.71,33125.2386283966
United States,1998,58.7999992370605,1.999,42292.8912011426
Uruguay,1998,51.2000007629395,2.294,9438.94157820218
Uzbekistan,1998,47.2000007629395,2.815,769.854324665772
Vanuatu,1998,71.9000015258789,4.542,2777.0852012452
"Venezuela, RB",1998,47.7999992370605,2.915,12596.2116535914
Vietnam,1998,73.3000030517578,2.213,724.274502746778
West Bank and Gaza,1998,10.5,5.729,2339.19806977847
"Yemen, Rep.",1998,20.7999992370605,6.744,1097.10445997892
Zambia,1998,74.9000015258789,6.139,905.748896825398
Zimbabwe,1998,65.9000015258789,4.165,1301.45812708715
Afghanistan,1999,13.8000001907349,7.571,NA
Albania,1999,51.7999992370605,2.249,2101.61115265187
Algeria,1999,11.8000001907349,2.635,3458.098382146
Angola,1999,67.5,6.943,2295.95776289288
Argentina,1999,42.2000007629395,2.589,8362.21390619695
Armenia,1999,57.9000015258789,1.712,1315.69619536397
Australia,1999,53.9000015258789,1.755,43041.0549685558
Austria,1999,48.2999992370605,1.34,40675.6259452137
Azerbaijan,1999,56.5999984741211,2.07,1482.32977280697
"Bahamas, The",1999,65.8000030517578,2.165,24111.0483977246
Bahrain,1999,34.2000007629395,2.81,22606.1819885316
Bangladesh,1999,55,3.269,494.34105641265
Barbados,1999,63.2000007629395,1.742,14378.5048931608
Belarus,1999,52.9000015258789,1.31,2548.97261864239
Belgium,1999,43.0999984741211,1.62,38925.5197576431
Belize,1999,38.7999992370605,3.703,3514.11786935347
Benin,1999,63.2000007629395,6.051,668.019726388004
Bhutan,1999,51.2999992370605,3.801,1174.49741510398
Bolivia,1999,59.7000007629395,4.148,1607.19972638316
Bosnia and Herzegovina,1999,33.7999992370605,1.486,2832.78427910611
Botswana,1999,69.3000030517578,3.519,4915.0036927613
Brazil,1999,55.0999984741211,2.399,8512.82318401765
Brunei Darussalam,1999,54.5999984741211,2.395,35945.2154167348
Bulgaria,1999,45.5999984741211,1.23,3800.87414209981
Burkina Faso,1999,76.6999969482422,6.65,439.416764497933
Burundi,1999,85.0999984741211,7.112,222.469395491882
Cabo Verde,1999,45.5999984741211,3.852,1931.93632759457
Cambodia,1999,75.8000030517578,3.971,401.364927243113
Cameroon,1999,61.2000007629395,5.682,1055.4992946073
Canada,1999,58.2000007629395,1.51,41854.5334992196
Central African Republic,1999,70.5,5.488,434.212330534014
Chad,1999,64.4000015258789,7.384,484.030374878804
Chile,1999,35.5999984741211,2.107,9529.26105467784
China,1999,71.0999984741211,1.453,1645.98795998062
Colombia,1999,46,2.432,4629.49803179899
Comoros,1999,30.1000003814697,5.466,739.020089971189
"Congo, Dem. Rep.",1999,70.5999984741211,7.079,298.55038482618
"Congo, Rep.",1999,64.5999984741211,5.113,2338.55462893271
Costa Rica,1999,39,2.463,6125.90009363008
Cote d'Ivoire,1999,48.7000007629395,5.935,1411.0587790072
Croatia,1999,45.2999992370605,1.38,9902.58023680898
Cuba,1999,37.7000007629395,1.641,3300.17854402373
Cyprus,1999,43.7000007629395,1.781,26114.9986868862
Czech Republic,1999,52.0999984741211,1.13,14119.2672391286
Denmark,1999,60,1.73,54060.0458864322
Djibouti,1999,31,4.611,1078.58909459301
Dominican Republic,1999,46.0999984741211,2.926,3752.16683088345
Ecuador,1999,49,3.09,3706.64977662317
"Egypt, Arab Rep.",1999,19.1000003814697,3.293,1928.59367648153
El Salvador,1999,45,3.013,3012.25608462816
Equatorial Guinea,1999,80.3000030517578,5.814,5551.86518878334
Eritrea,1999,73.5,5.434,583.803829443648
Estonia,1999,52.0999984741211,1.3,9250.98340979544
Ethiopia,1999,71.4000015258789,6.659,190.957106639459
Fiji,1999,38.5999984741211,3.132,3392.17276653376
Finland,1999,56.0999984741211,1.73,38374.506687342
France,1999,48.4000015258789,1.81,37342.2060140288
Gabon,1999,54.7000007629395,4.625,10578.7994962858
"Gambia, The",1999,70.9000015258789,5.944,519.209361253388
Georgia,1999,57.7999992370605,1.643,1401.88498568714
Germany,1999,49.2000007629395,1.36,36957.4898902827
Ghana,1999,72.4000015258789,4.727,962.823573944944
Greece,1999,40.4000015258789,1.24,22490.6549527631
Guatemala,1999,41.7999992370605,4.543,2518.06946693877
Guinea,1999,63.2000007629395,6.147,412.798829013718
Guinea-Bissau,1999,63.2000007629395,5.911,486.315377285697
Guyana,1999,39.2000007629395,3.059,2414.85959686531
Haiti,1999,56.9000015258789,4.425,773.421306755337
Honduras,1999,46,4.134,1623.33601634858
"Hong Kong SAR, China",1999,48.5999984741211,0.982,21567.017772439
Hungary,1999,41.0999984741211,1.28,9992.99308641583
Iceland,1999,71.0999984741211,1.99,34873.6329325313
India,1999,34.2000007629395,3.379,755.116982928281
Indonesia,1999,50.7999992370605,2.503,2071.23771157306
"Iran, Islamic Rep.",1999,13,2.358,4111.70751211481
Iraq,1999,12.3999996185303,4.995,4377.20111282448
Ireland,1999,46,1.9,40006.4274348483
Israel,1999,47.2999992370605,2.965,25472.3287575084
Italy,1999,35.0999984741211,1.23,34904.3401143211
Jamaica,1999,60,2.623,4752.03082630295
Japan,1999,49.5999984741211,1.342,41097.9494907276
Jordan,1999,12.5,4.158,2930.8813666079
Kazakhstan,1999,64.4000015258789,1.7,4078.42679261994
Kenya,1999,63.7999992370605,5.03,859.470148397243
"Korea, Rep.",1999,47.9000015258789,1.41,13995.3794163583
Kuwait,1999,43.7000007629395,2.89,37832.94451289
Kyrgyz Republic,1999,56.5999984741211,2.6,628.069322847163
Lao PDR,1999,79.0999984741211,4.498,644.161979941271
Latvia,1999,49.7000007629395,1.16,6508.40154669976
Lebanon,1999,19,2.31,6824.15072641315
Lesotho,1999,69,4.2,854.760054381141
Liberia,1999,58.2000007629395,5.948,321.054871088108
Libya,1999,26.2999992370605,3.038,8830.96305186559
Lithuania,1999,55.0999984741211,1.46,6633.06646769054
Luxembourg,1999,39.7999992370605,1.74,83850.1778222039
"Macao SAR, China",1999,55.5,0.996,19100.232438775
"Macedonia, FYR",1999,41,1.765,3357.2698603537
Madagascar,1999,84,5.651,424.122969724972
Malawi,1999,76.6999969482422,6.306,395.76207230284
Malaysia,1999,42.5999984741211,2.961,6519.87824925327
Maldives,1999,35.5,3.155,NA
Mali,1999,36.5,6.921,565.840272060939
Malta,1999,29.8999996185303,1.77,17630.6832447912
Mauritania,1999,22.2000007629395,5.463,1031.34873544232
Mauritius,1999,40.4000015258789,2.05,5150.24990989707
Mexico,1999,38.7999992370605,2.8,8261.00246205362
Moldova,1999,56.7000007629395,1.527,946.374187401233
Mongolia,1999,55.7000007629395,2.216,1596.50970064745
Montenegro,1999,43.5,1.888,4644.56849093844
Morocco,1999,30.2000007629395,2.789,1951.55892648531
Mozambique,1999,87.5,5.831,256.472418262007
Myanmar,1999,73.3000030517578,2.921,298.321739801417
Namibia,1999,48.5999984741211,4.119,3702.02964999505
Nepal,1999,81.9000015258789,4.182,440.209292381194
Netherlands,1999,52.2000007629395,1.65,44577.3423974558
New Zealand,1999,56.5999984741211,1.97,28976.0152043163
Nicaragua,1999,37.2000007629395,3.201,1283.39267151771
Niger,1999,36.4000015258789,7.742,342.805474496509
Nigeria,1999,44.2000007629395,6.131,1247.82809423059
Norway,1999,60,1.85,79709.7701502698
Oman,1999,22.2000007629395,3.992,18079.0501355763
Pakistan,1999,15.5,4.733,834.222323039763
Panama,1999,44.4000015258789,2.743,5405.25910009381
Papua New Guinea,1999,70.5,4.569,1280.22366879342
Paraguay,1999,49.5999984741211,3.678,2812.38391036464
Peru,1999,61.0999984741211,2.993,3267.70155280995
Philippines,1999,50.2000007629395,3.852,1573.73080702974
Poland,1999,48.7000007629395,1.38,8069.74512532753
Portugal,1999,52,1.5,20875.8213118462
Puerto Rico,1999,36.2999992370605,1.97425,24620.7940741585
Qatar,1999,38.4000015258789,3.333,NA
Romania,1999,59.0999984741211,1.3,4779.72094692617
Russian Federation,1999,54,1.17,5876.14516013283
Rwanda,1999,85.9000015258789,5.734,325.286782537891
Samoa,1999,33.5999984741211,4.541,2655.76258039569
Sao Tome and Principe,1999,38.5,5.33,NA
Saudi Arabia,1999,16.7000007629395,4.175,14673.3054978751
Senegal,1999,63.7000007629395,5.638,871.115594097525
Serbia,1999,44.9000015258789,NA,3150.46358908026
Sierra Leone,1999,66,6.327,329.237257084721
Singapore,1999,51.2999992370605,1.475,31197.6051202269
Slovak Republic,1999,52,1.33,10160.4376009191
Slovenia,1999,51.7999992370605,1.21,17883.7233708365
Solomon Islands,1999,53,4.789,1480.21175831355
South Africa,1999,48.7999992370605,2.899,5970.73764204678
Spain,1999,39.2999992370605,1.19,27345.7375238054
Sri Lanka,1999,37.9000015258789,2.239,1744.65113478598
St. Lucia,1999,61.2999992370605,2.416,6387.62500637664
St. Vincent and the Grenadines,1999,49.7000007629395,2.442,4672.28892848093
Sudan,1999,29.1000003814697,5.52,947.223353516948
Suriname,1999,36,2.853,5651.07776829347
Swaziland,1999,42.5999984741211,4.313,2983.39218556178
Sweden,1999,57.4000015258789,1.5,42741.7661762958
Switzerland,1999,58.2999992370605,1.48,65096.5430327128
Tajikistan,1999,58.2000007629395,4.089,389.539704536073
Tanzania,1999,87,5.711,488.704746167858
Thailand,1999,64.5,1.705,3363.15017840781
Timor-Leste,1999,38.7999992370605,7.079,562.584253498252
Togo,1999,75.1999969482422,5.461,544.121733289027
Tonga,1999,48.5,4.27,3191.04162712772
Trinidad and Tobago,1999,46.7000007629395,1.772,9115.17851928172
Tunisia,1999,23.7000007629395,2.09,2943.29335488782
Turkey,1999,29.7999992370605,2.531,7519.65902042359
Turkmenistan,1999,47.7000007629395,2.914,2291.54716375593
Uganda,1999,80.8000030517578,6.903,417.220057023038
Ukraine,1999,52.5999984741211,1.121,1699.51747282766
United Arab Emirates,1999,33.2999992370605,2.766,61182.9988702934
United Kingdom,1999,53.7000007629395,1.68,34098.9778262237
United States,1999,59,2.0075,43768.8849928326
Uruguay,1999,51.5999984741211,2.266,9207.83819002134
Uzbekistan,1999,47.2999992370605,2.72,794.349388736296
Vanuatu,1999,70.9000015258789,4.459,2736.1082524037
"Venezuela, RB",1999,48.7999992370605,2.867,11618.5406483371
Vietnam,1999,73.1999969482422,2.096,747.550360105361
West Bank and Gaza,1999,10.8000001907349,5.554,2689.63544904055
"Yemen, Rep.",1999,21.8999996185303,6.527,1107.30760777814
Zambia,1999,74.9000015258789,6.116,922.593018050373
Zimbabwe,1999,64.1999969482422,4.108,1275.45110725199
Afghanistan,2000,13.3999996185303,7.496,NA
Albania,2000,51.4000015258789,2.16,2256.05096200161
Algeria,2000,11.8999996185303,2.514,3541.4935324884
Angola,2000,67.5,6.905,2293.39140168272
Argentina,2000,42.5,2.561,8204.58193975182
Armenia,2000,57.7000007629395,1.688,1401.34947200196
Australia,2000,54.7000007629395,1.756,44176.3117329878
Austria,2000,48.2999992370605,1.36,41944.7623333665
Azerbaijan,2000,57.2999992370605,2,1633.3944354131
"Bahamas, The",2000,66.0999984741211,2.071,24747.3941776487
Bahrain,2000,34.9000015258789,2.765,22877.9517396821
Bangladesh,2000,54.2000007629395,3.169,510.459216660217
Barbados,2000,63.5999984741211,1.744,14967.6937364012
Belarus,2000,52.5999984741211,1.31,2704.89942641728
Belgium,2000,43.5999984741211,1.67,40242.2232533425
Belize,2000,39.7000007629395,3.6,3839.19381847933
Benin,2000,64,5.975,685.910565330476
Bhutan,2000,53.2999992370605,3.604,1220.75353574604
Bolivia,2000,59.7000007629395,4.055,1616.52836807006
Bosnia and Herzegovina,2000,33.4000015258789,1.413,2981.89854341003
Botswana,2000,69.5999984741211,3.413,4931.26693053795
Brazil,2000,54.9000015258789,2.364,8730.14729793926
Brunei Darussalam,2000,55.5,2.278,36215.4150756897
Bulgaria,2000,44.2000007629395,1.26,4011.0958404745
Burkina Faso,2000,76.8000030517578,6.592,435.182625425392
Burundi,2000,84.8000030517578,7.057,215.890324008695
Cabo Verde,2000,46,3.666,2161.8088556043
Cambodia,2000,76,3.805,426.905723264542
Cameroon,2000,61.4000015258789,5.621,1071.00839956822
Canada,2000,58.7000007629395,1.49,43636.7066764589
Central African Republic,2000,70.5,5.446,415.137453281812
Chad,2000,64.4000015258789,7.354,462.4863567913
Chile,2000,35.5,2.073,9833.02664362425
China,2000,70.6999969482422,1.447,1771.74146736987
Colombia,2000,48.5,2.389,4764.16762905497
Comoros,2000,30.5,5.384,798.56831132544
"Congo, Dem. Rep.",2000,71,7.053,270.62736762608
"Congo, Rep.",2000,65.0999984741211,5.109,2453.17930292844
Costa Rica,2000,37.0999984741211,2.373,6230.46838752525
Cote d'Ivoire,2000,49,5.861,1350.07170392404
Croatia,2000,45.2000007629395,1.39,10572.831828554
Cuba,2000,37.7000007629395,1.642,3484.00496636639
Cyprus,2000,49.7000007629395,1.714,27317.8036921889
Czech Republic,2000,51.7000007629395,1.15,14766.9183037721
Denmark,2000,60,1.77,55898.4725573474
Djibouti,2000,31.3999996185303,4.472,1065.22593693224
Dominican Republic,2000,46.4000015258789,2.892,3902.59962606921
Ecuador,2000,49.9000015258789,3.027,3678.90231648583
"Egypt, Arab Rep.",2000,19.2999992370605,3.233,1995.78043747337
El Salvador,2000,44.7999992370605,2.898,3057.9459645672
Equatorial Guinea,2000,80.3000030517578,5.773,6346.12455186171
Eritrea,2000,75.0999984741211,5.328,548.585695331023
